datetime,latitude,longitude
2016-05-04 16:33:50.622000+00:00,6.4569502,3.428576
2016-05-04 17:02:14.763000+00:00,6.4587073,3.4241624
2016-05-04 17:46:54.282000+00:00,6.4608628,3.4223004
2016-05-04 18:14:10+00:00,6.4580903,3.4244147
2016-05-04 18:19:07+00:00,6.4581979,3.424274
2016-05-04 18:48:12+00:00,6.4582873,3.4240483
2016-05-04 18:59:07.658000+00:00,6.4589317,3.4238408
2016-05-04 19:49:38.461000+00:00,6.4577004,3.4074023
2016-05-04 19:54:38.175000+00:00,6.5068175,3.403861
2016-05-04 19:56:49.513000+00:00,6.5110348,3.4052285
2016-05-04 20:00:16.541000+00:00,6.5165731,3.4057612
2016-05-04 20:09:56.556000+00:00,6.5294383,3.4026012
2016-05-04 20:21:26.188000+00:00,6.5446705,3.3984588
2016-05-04 20:48:24.207000+00:00,6.5740368,3.3724833
2016-05-04 21:07:09.313000+00:00,6.5741988,3.3729596
2016-05-04 21:39:46.804000+00:00,6.5741149,3.372919
2016-05-04 22:12:54.958000+00:00,6.5741159,3.372919
2016-05-04 22:24:26.276000+00:00,6.5741154,3.3729187
2016-05-05 00:22:10.641000+00:00,6.5741236,3.3729226
2016-05-05 02:26:19.999000+00:00,6.5740921,3.3728597
2016-05-05 09:26:33.199000+00:00,6.5740902,3.372976
2016-05-05 09:33:40+00:00,6.5740263,3.3730257
2016-05-05 11:19:42.007000+00:00,6.5742357,3.3729904
2016-05-05 12:26:26.972000+00:00,6.5622004,3.3949788
2016-05-05 14:30:11.888000+00:00,6.5741276,3.372955
2016-05-05 16:38:13.507000+00:00,6.5742828,3.3728826
2016-05-05 18:47:53.999000+00:00,6.5743197,3.3728501
2016-05-05 20:44:38.756000+00:00,6.5757558,3.3698814
2016-05-05 21:25:48.846000+00:00,6.5714967,3.3673264
2016-05-05 21:51:22.961000+00:00,6.5713871,3.3675348
2016-05-05 21:55:27.190000+00:00,6.5742924,3.3727979
2016-05-05 23:29:12.589000+00:00,6.5737566,3.37322
2016-05-06 01:32:49+00:00,6.5746295,3.372777
2016-05-06 03:37:34.999000+00:00,6.5740816,3.3730782
2016-05-06 05:10:14.045000+00:00,6.5750054,3.3729676
2016-05-06 08:41:14.628000+00:00,6.5732745,3.3715736
2016-05-06 08:43:15.075000+00:00,6.5700288,3.3718435
2016-05-06 08:45:20.223000+00:00,6.5678843,3.3689466
2016-05-06 08:47:20.580000+00:00,6.5610008,3.3687461
2016-05-06 08:49:28.802000+00:00,6.5584289,3.3619402
2016-05-06 08:51:33.980000+00:00,6.5544288,3.3482971
2016-05-06 08:54:45.191000+00:00,6.5522376,3.329115
2016-05-06 08:57:38.266000+00:00,6.5666715,3.3224468
2016-05-06 09:01:53.480000+00:00,6.58665,3.3337863
2016-05-06 09:29:41.006000+00:00,6.5900616,3.3318668
2016-05-06 10:08:03.827000+00:00,6.5909643,3.3317521
2016-05-06 12:59:03.329000+00:00,4.889268,8.0756773
2016-05-06 13:06:04.723000+00:00,4.9370252,8.0178925
2016-05-06 13:09:53.360000+00:00,4.9799533,7.9897284
2016-05-06 13:12:02.555000+00:00,4.9871968,7.9743822
2016-05-06 13:14:40.275000+00:00,4.9946613,7.9582912
2016-05-06 13:19:01.157000+00:00,5.0019854,7.9337694
2016-05-06 13:21:01.714000+00:00,5.0128137,7.9193556
2016-05-06 13:30:27.354000+00:00,5.0550999,7.8777547
2016-05-06 13:34:11.387000+00:00,5.0963704,7.8469494
2016-05-06 13:39:37.098000+00:00,5.1199678,7.7806795
2016-05-06 13:45:28.370000+00:00,5.1584175,7.7418118
2016-05-06 13:47:58.814000+00:00,5.1644626,7.7326502
2016-05-06 13:51:10.374000+00:00,5.1788676,7.7198451
2016-05-06 13:58:53.257000+00:00,5.2045808,7.698487
2016-05-06 14:00:59.001000+00:00,5.2144196,7.6915498
2016-05-06 14:05:09+00:00,5.214453,7.6915985
2016-05-06 14:52:02.146000+00:00,5.2142058,7.6910184
2016-05-06 16:12:11.345000+00:00,5.2150903,7.6893832
2016-05-06 18:00:26+00:00,5.2143189,7.6914193
2016-05-06 19:20:03.878000+00:00,5.2152456,7.6893593
2016-05-06 20:41:56+00:00,5.2151755,7.688911
2016-05-06 23:42:33.404000+00:00,5.214355,7.6894413
2016-05-06 23:42:46.999000+00:00,5.2148332,7.6891368
2016-05-07 00:03:00.999000+00:00,5.2149378,7.6913697
2016-05-07 02:03:48+00:00,5.2146874,7.691259
2016-05-07 02:24:41.308000+00:00,5.215015,7.6912308
2016-05-07 04:18:23.020000+00:00,5.214849,7.6912661
2016-05-07 10:02:03.437000+00:00,5.2148784,7.6894831
2016-05-07 13:35:01.633000+00:00,5.2144423,7.688096
2016-05-07 16:39:42.903000+00:00,5.2149823,7.6893988
2016-05-07 16:46:55.224000+00:00,5.2173067,7.6856136
2016-05-07 18:30:00.999000+00:00,5.2151102,7.6891072
2016-05-07 21:48:56.497000+00:00,5.2087185,7.6951661
2016-05-07 21:59:09.999000+00:00,5.2153418,7.6892798
2016-05-07 22:09:35.130000+00:00,5.2087677,7.6951124
2016-05-08 05:46:24+00:00,5.2148252,7.691314
2016-05-08 06:48:12.028000+00:00,5.2155628,7.6887155
2016-05-08 14:11:40.999000+00:00,4.871873,8.0892264
2016-05-08 20:16:57.999000+00:00,6.5683374,3.3153234
2016-05-08 20:23:33.794000+00:00,6.580595,3.330049
2016-05-08 20:29:20.864000+00:00,6.592582,3.3307589
2016-05-08 20:36:11.269000+00:00,6.5903022,3.3320309
2016-05-08 20:36:14.290000+00:00,6.5904499,3.3320962
2016-05-08 21:04:19.122000+00:00,6.5915903,3.3410294
2016-05-08 22:54:13.627000+00:00,6.5740898,3.3729893
2016-05-08 22:59:19.955000+00:00,6.5740885,3.3729936
2016-05-09 01:00:20.346000+00:00,6.5740906,3.3729827
2016-05-09 02:56:59.509000+00:00,6.5741419,3.3729329
2016-05-09 03:07:31.779000+00:00,6.5743129,3.3729937
2016-05-09 04:57:32.282000+00:00,6.5741743,3.3727752
2016-05-09 05:08:39.526000+00:00,6.5740663,3.3730368
2016-05-09 05:14:22+00:00,6.574052,3.3730575
2016-05-09 13:50:50.317000+00:00,6.4438418,3.4269291
2016-05-09 14:14:31.318000+00:00,6.4438205,3.4268762
2016-05-09 18:15:58.674000+00:00,6.5633091,3.3763458
2016-05-09 18:58:37.599000+00:00,6.5498176,3.3864137
2016-05-09 19:03:54.684000+00:00,6.5672413,3.3744943
2016-05-09 19:26:15.153000+00:00,6.5740805,3.367877
2016-05-09 19:33:19.903000+00:00,6.5582033,3.3767749
2016-05-09 19:38:24.940000+00:00,6.5731228,3.3684742
2016-05-09 19:43:34.859000+00:00,6.5656218,3.37345
2016-05-09 19:50:02.701000+00:00,6.5633922,3.3753494
2016-05-09 19:57:22.151000+00:00,6.5749281,3.3675336
2016-05-09 20:00:09.016000+00:00,6.571488,3.3696888
2016-05-09 20:07:42.555000+00:00,6.5631595,3.3763768
2016-05-09 20:24:36.736000+00:00,6.5634054,3.3732164
2016-05-09 20:41:00.378000+00:00,6.5745721,3.3729056
2016-05-09 21:27:49+00:00,6.5741261,3.3730143
2016-05-09 22:14:54.485000+00:00,6.5740508,3.3730593
2016-05-10 00:32:54+00:00,6.5742289,3.3728952
2016-05-10 02:43:03.999000+00:00,6.574057,3.3730705
2016-05-10 04:52:04+00:00,6.5739962,3.3728814
2016-05-10 06:59:22.425000+00:00,6.574107,3.372923
2016-05-10 08:52:26.727000+00:00,6.5717456,3.3703028
2016-05-10 08:54:31.569000+00:00,6.5685905,3.369137
2016-05-10 08:57:37.351000+00:00,6.5633544,3.3732868
2016-05-10 09:00:10.498000+00:00,6.5630134,3.3736495
2016-05-10 09:03:12.804000+00:00,6.5631778,3.3734127
2016-05-10 09:04:29.999000+00:00,6.5623759,3.3722268
2016-05-10 09:07:14.497000+00:00,6.55817,3.3689214
2016-05-10 09:09:34.512000+00:00,6.557717,3.3648544
2016-05-10 09:12:44.503000+00:00,6.5490109,3.3888581
2016-05-10 09:14:38.999000+00:00,6.548316,3.3852135
2016-05-10 15:51:08.938000+00:00,6.5741683,3.37297
2016-05-10 17:46:43.873000+00:00,6.5773044,3.3740644
2016-05-10 18:49:48.919000+00:00,6.5745468,3.3729354
2016-05-10 19:03:22.476000+00:00,6.5628885,3.3735662
2016-05-10 19:03:59.999000+00:00,6.562984,3.3735756
2016-05-10 19:13:14.082000+00:00,6.5630345,3.3736147
2016-05-10 19:55:25.268000+00:00,6.5628469,3.374114
2016-05-10 20:08:31.106000+00:00,6.562878,3.3734442
2016-05-10 20:43:05.535000+00:00,6.563074,3.375326
2016-05-10 21:02:45.176000+00:00,6.5629149,3.3753539
2016-05-10 21:08:45+00:00,6.563008,3.3754477
2016-05-10 23:00:47+00:00,6.5628186,3.3751551
2016-05-10 23:15:25.188000+00:00,6.5629031,3.3752575
2016-05-10 23:58:24.194000+00:00,6.5629085,3.3736245
2016-05-11 00:55:50.114000+00:00,6.5629558,3.3733981
2016-05-11 01:22:21.417000+00:00,6.5629872,3.3736952
2016-05-11 03:28:38.045000+00:00,6.5629271,3.3735227
2016-05-11 06:02:11.176000+00:00,6.5636863,3.3707255
2016-05-11 06:15:20.285000+00:00,6.5760762,3.3740799
2016-05-11 06:15:37.953000+00:00,6.5741211,3.3728422
2016-05-11 09:04:49.935000+00:00,6.5722231,3.3720473
2016-05-11 09:08:16.003000+00:00,6.5677467,3.368902
2016-05-11 09:10:11.981000+00:00,6.5600707,3.368788
2016-05-11 09:12:44.659000+00:00,6.5589019,3.3666809
2016-05-11 09:15:08.597000+00:00,6.5572384,3.3701308
2016-05-11 09:18:50.656000+00:00,6.5491248,3.3881823
2016-05-11 11:14:07.805000+00:00,6.5523403,3.378535
2016-05-11 15:26:20.636000+00:00,6.5742808,3.3728464
2016-05-11 15:26:22+00:00,6.5742654,3.3728566
2016-05-11 15:40:17.723000+00:00,6.5740505,3.3730468
2016-05-11 17:46:46.219000+00:00,6.5631547,3.3738104
2016-05-11 18:06:38.251000+00:00,6.5626574,3.3744468
2016-05-11 18:55:37.654000+00:00,6.5629855,3.373929
2016-05-11 19:01:40.418000+00:00,6.5631507,3.3734008
2016-05-11 19:21:52.321000+00:00,6.5642109,3.3694539
2016-05-11 19:21:58.009000+00:00,6.5642695,3.3694451
2016-05-11 19:26:48.323000+00:00,6.5645898,3.3691974
2016-05-11 19:52:40.772000+00:00,6.5801056,3.3682178
2016-05-11 19:58:20.475000+00:00,6.5823401,3.3596148
2016-05-11 20:36:27.829000+00:00,6.571609,3.3671699
2016-05-11 21:07:55+00:00,6.57427,3.3729308
2016-05-11 22:02:10.560000+00:00,6.5740657,3.3729719
2016-05-11 22:11:16.424000+00:00,6.5740085,3.3731012
2016-05-12 00:00:37.298000+00:00,6.5741063,3.3729205
2016-05-12 01:51:16.995000+00:00,6.574253,3.372841
2016-05-12 07:21:07.777000+00:00,6.5696562,3.3719495
2016-05-12 07:23:09.999000+00:00,6.5686329,3.3691235
2016-05-12 07:25:46.888000+00:00,6.5629835,3.3706058
2016-05-12 07:29:01.889000+00:00,6.5645912,3.3738452
2016-05-12 07:31:05.905000+00:00,6.5657196,3.37438
2016-05-12 07:34:25.913000+00:00,6.5643961,3.3723205
2016-05-12 07:39:25.499000+00:00,6.5687951,3.3719132
2016-05-12 07:44:38.774000+00:00,6.5744749,3.3729865
2016-05-12 08:54:30.760000+00:00,6.5739532,3.3719538
2016-05-12 08:54:33.038000+00:00,6.574272,3.372897
2016-05-12 08:56:51.614000+00:00,6.5741932,3.3690905
2016-05-12 08:57:59.601000+00:00,6.5743057,3.3694282
2016-05-12 09:01:39.310000+00:00,6.5741025,3.3689045
2016-05-12 13:13:45.495000+00:00,6.4529894,3.4315175
2016-05-12 13:22:43.825000+00:00,6.4491698,3.4289458
2016-05-12 13:23:38+00:00,6.444683,3.4275362
2016-05-12 13:34:35.127000+00:00,6.4441436,3.4275605
2016-05-12 13:34:48.363000+00:00,6.4446135,3.4275377
2016-05-12 13:38:46.221000+00:00,6.4486517,3.4312299
2016-05-12 13:44:46.772000+00:00,6.4518344,3.433747
2016-05-12 14:01:01.285000+00:00,6.4633396,3.4174214
2016-05-12 14:07:07.567000+00:00,6.4564972,3.4182012
2016-05-12 14:15:07.407000+00:00,6.484937,3.3943261
2016-05-12 14:19:11.584000+00:00,6.5304161,3.4023132
2016-05-12 14:21:34.348000+00:00,6.5477877,3.3974364
2016-05-12 14:23:40.259000+00:00,6.5684315,3.3967804
2016-05-12 14:27:22.753000+00:00,6.584726,3.3902812
2016-05-12 14:34:07.713000+00:00,6.5859806,3.377354
2016-05-12 14:55:19.613000+00:00,6.5722331,3.3676588
2016-05-12 15:16:15.199000+00:00,6.5744109,3.3729899
2016-05-12 15:21:54.999000+00:00,6.5684804,3.3690512
2016-05-12 15:37:52.834000+00:00,6.565624,3.3743629
2016-05-12 16:10:58.999000+00:00,6.5740147,3.3727757
2016-05-12 17:37:30.262000+00:00,6.5741454,3.3729885
2016-05-12 17:49:48.430000+00:00,6.5630957,3.3736901
2016-05-12 18:10:58+00:00,6.5629242,3.375055
2016-05-12 18:18:18.444000+00:00,6.5630802,3.3755014
2016-05-12 18:52:21.008000+00:00,6.5581246,3.3767622
2016-05-12 19:53:19.689000+00:00,6.5631738,3.3737564
2016-05-12 20:01:42.475000+00:00,6.5630844,3.373757
2016-05-12 20:07:17.764000+00:00,6.5639257,3.3696326
2016-05-12 20:22:05.843000+00:00,6.5740584,3.3729282
2016-05-12 20:57:48.390000+00:00,6.5741115,3.3730152
2016-05-12 22:49:14.999000+00:00,6.5741531,3.3728444
2016-05-13 07:58:08.415000+00:00,6.5730279,3.3713318
2016-05-13 08:01:35.932000+00:00,6.5674007,3.368887
2016-05-13 08:05:48.044000+00:00,6.5646199,3.3739771
2016-05-13 08:10:36.181000+00:00,6.5643284,3.371878
2016-05-13 08:13:35.186000+00:00,6.5654676,3.3688312
2016-05-13 08:17:02.654000+00:00,6.5721142,3.3722205
2016-05-13 08:19:02.453000+00:00,6.5741418,3.3730425
2016-05-13 09:34:36.160000+00:00,6.5726353,3.3708627
2016-05-13 09:36:51.104000+00:00,6.5701989,3.3718799
2016-05-13 09:39:10.755000+00:00,6.5648473,3.3687966
2016-05-13 09:43:54.094000+00:00,6.5583474,3.3674046
2016-05-13 09:46:13.999000+00:00,6.5490409,3.3886061
2016-05-13 09:48:32.286000+00:00,6.5487832,3.3795486
2016-05-13 09:49:33.570000+00:00,6.5522204,3.3785186
2016-05-13 11:37:15.119000+00:00,6.5524342,3.3785487
2016-05-13 14:08:08.226000+00:00,6.5522575,3.3755324
2016-05-13 14:12:20.259000+00:00,6.5582908,3.3694453
2016-05-13 14:20:54.476000+00:00,6.5714915,3.3722914
2016-05-13 17:07:30.856000+00:00,6.5739284,3.3730102
2016-05-13 17:42:43.383000+00:00,6.5628143,3.3736714
2016-05-13 17:51:08.589000+00:00,6.5631639,3.3735733
2016-05-13 18:26:13.029000+00:00,6.5628742,3.3745689
2016-05-13 19:18:29.639000+00:00,6.5630189,3.3743384
2016-05-13 19:21:20.754000+00:00,6.5629701,3.3752136
2016-05-13 19:32:33.070000+00:00,6.5629623,3.3752636
2016-05-13 20:03:38.872000+00:00,6.5628286,3.3751207
2016-05-13 21:57:55.436000+00:00,6.5628676,3.3742549
2016-05-13 22:45:36+00:00,6.5727418,3.370788
2016-05-14 00:36:07.450000+00:00,6.5741175,3.3730269
2016-05-14 02:34:00.185000+00:00,6.5740865,3.3730184
2016-05-14 06:24:25.129000+00:00,6.5761195,3.3735966
2016-05-14 07:10:31+00:00,6.5741121,3.3729869
2016-05-14 10:02:28+00:00,6.5690401,3.3719687
2016-05-14 10:03:56.999000+00:00,6.5676264,3.3688764
2016-05-14 10:08:02.952000+00:00,6.5634936,3.3727052
2016-05-14 10:13:20.154000+00:00,6.5632964,3.3738313
2016-05-14 10:17:57+00:00,6.5631373,3.3738617
2016-05-14 11:40:13.467000+00:00,6.5627327,3.3742153
2016-05-14 12:43:04.959000+00:00,6.5631399,3.3742489
2016-05-14 13:10:00.677000+00:00,6.5627491,3.3742365
2016-05-14 13:34:33.077000+00:00,6.5627326,3.3743024
2016-05-14 14:04:13.017000+00:00,6.5630936,3.3738657
2016-05-14 14:17:43.386000+00:00,6.5701543,3.3719002
2016-05-14 14:39:50.382000+00:00,6.5750127,3.3735996
2016-05-14 16:00:51.073000+00:00,6.5761359,3.3735941
2016-05-14 16:24:20.054000+00:00,6.5739586,3.3729422
2016-05-14 17:25:41.295000+00:00,6.5716592,3.3724317
2016-05-14 17:30:22.609000+00:00,6.574961,3.3695237
2016-05-14 17:33:43.230000+00:00,6.5728533,3.3644552
2016-05-14 17:41:55.647000+00:00,6.5720603,3.3662849
2016-05-14 17:46:54.392000+00:00,6.5718812,3.3662145
2016-05-14 18:15:46.898000+00:00,6.5717974,3.367287
2016-05-14 18:36:58.293000+00:00,6.5717126,3.3671743
2016-05-14 19:34:01.227000+00:00,6.5640474,3.3700695
2016-05-14 19:34:16+00:00,6.5639358,3.3699303
2016-05-14 19:36:46.346000+00:00,6.5688584,3.372207
2016-05-14 19:56:07.315000+00:00,6.5745156,3.3728989
2016-05-14 21:32:57+00:00,6.5741664,3.3730013
2016-05-14 21:59:57+00:00,6.5741923,3.3728058
2016-05-15 00:04:41.759000+00:00,6.5587435,3.3777957
2016-05-15 00:10:19.999000+00:00,6.5743104,3.3730598
2016-05-15 02:09:30+00:00,6.5737514,3.3730785
2016-05-15 06:38:12.631000+00:00,6.5671042,3.3751443
2016-05-15 08:38:35.874000+00:00,6.564375,3.3770704
2016-05-15 08:41:06.157000+00:00,6.5630307,3.3763503
2016-05-15 10:38:09.809000+00:00,6.5650494,3.3770693
2016-05-15 11:40:09.958000+00:00,6.5627178,3.375258
2016-05-15 12:39:21.923000+00:00,6.5628705,3.3763816
2016-05-15 12:44:38.721000+00:00,6.5592594,3.3764651
2016-05-15 13:03:33.757000+00:00,6.5591977,3.3790317
2016-05-15 13:12:20.227000+00:00,6.5671267,3.3744584
2016-05-15 13:17:40+00:00,6.5630379,3.3764336
2016-05-15 13:24:39.002000+00:00,6.5631348,3.3763642
2016-05-15 16:32:17.521000+00:00,6.5591825,3.3790336
2016-05-15 17:28:50.760000+00:00,6.5578195,3.3770539
2016-05-15 18:06:30.579000+00:00,6.5581364,3.3767513
2016-05-15 18:11:09.855000+00:00,6.562891,3.3759669
2016-05-15 19:17:37.631000+00:00,6.5643816,3.3770635
2016-05-15 19:22:55.180000+00:00,6.5646861,3.3757777
2016-05-15 19:36:10.989000+00:00,6.562199,3.371452
2016-05-15 19:59:10+00:00,6.5743478,3.3728946
2016-05-15 19:59:12+00:00,6.574314,3.3729706
2016-05-15 21:06:40.127000+00:00,6.5741577,3.3730381
2016-05-16 05:41:48+00:00,6.5739847,3.3729436
2016-05-16 06:53:16.362000+00:00,6.5718657,3.3726645
2016-05-16 07:15:06.373000+00:00,6.5703289,3.3718453
2016-05-16 07:18:35.060000+00:00,6.5743961,3.3729843
2016-05-16 08:59:47+00:00,6.5740107,3.3727749
2016-05-16 10:53:00.325000+00:00,6.5743696,3.3698585
2016-05-16 10:55:26.487000+00:00,6.5745376,3.3691328
2016-05-16 10:59:15.966000+00:00,6.5742184,3.3689389
2016-05-16 11:02:37.156000+00:00,6.5741892,3.3690747
2016-05-16 11:05:15+00:00,6.5743714,3.3688036
2016-05-16 11:08:29.803000+00:00,6.5742842,3.3692851
2016-05-16 11:11:25.498000+00:00,6.5623027,3.3666498
2016-05-16 11:14:05.491000+00:00,6.5409279,3.3669206
2016-05-16 11:16:29.454000+00:00,6.5321538,3.3672663
2016-05-16 11:20:32+00:00,6.5177563,3.365833
2016-05-16 11:23:06.476000+00:00,6.5002367,3.3623775
2016-05-16 11:26:48.358000+00:00,6.4856895,3.3650913
2016-05-16 11:29:51.482000+00:00,6.4764308,3.3741298
2016-05-16 11:31:39.470000+00:00,6.4642038,3.3802712
2016-05-16 11:34:25.999000+00:00,6.4516462,3.3862288
2016-05-16 11:38:22.472000+00:00,6.4460652,3.3952862
2016-05-16 11:41:18.608000+00:00,6.4442808,3.402288
2016-05-16 11:43:51.485000+00:00,6.4436327,3.4097855
2016-05-16 11:46:28.141000+00:00,6.4424677,3.4133889
2016-05-16 11:49:43.615000+00:00,6.4424087,3.4139618
2016-05-16 11:53:36.199000+00:00,6.4419396,3.4159384
2016-05-16 11:57:40.808000+00:00,6.4433335,3.4218544
2016-05-16 12:01:01.497000+00:00,6.4444721,3.4267485
2016-05-16 12:05:14.662000+00:00,6.4455795,3.427978
2016-05-16 12:08:37.414000+00:00,6.4461705,3.4286498
2016-05-16 12:12:47.652000+00:00,6.4378414,3.4234734
2016-05-16 12:15:13.512000+00:00,6.4397297,3.4313344
2016-05-16 12:17:16.657000+00:00,6.4378771,3.4393235
2016-05-16 12:20:14.359000+00:00,6.4357929,3.4469713
2016-05-16 12:23:42.229000+00:00,6.4359925,3.4554859
2016-05-16 12:26:39.429000+00:00,6.4425208,3.4547948
2016-05-16 12:29:45.897000+00:00,6.4408157,3.457486
2016-05-16 22:32:54+00:00,6.5741279,3.3729144
2016-05-16 23:03:30.771000+00:00,6.5740989,3.3729999
2016-05-17 00:39:05.859000+00:00,6.5740824,3.3730167
2016-05-17 01:03:03.999000+00:00,6.5741565,3.3730321
2016-05-17 02:44:52.600000+00:00,6.5738425,3.3730917
2016-05-17 15:34:00.047000+00:00,6.5701353,3.3718345
2016-05-17 15:39:40.793000+00:00,6.5623702,3.3726278
2016-05-17 15:42:22+00:00,6.5632639,3.3730986
2016-05-17 15:49:46.403000+00:00,6.565771,3.3743983
2016-05-17 15:54:22.526000+00:00,6.5655497,3.374382
2016-05-17 15:55:54.319000+00:00,6.5658023,3.3744168
2016-05-17 15:58:06.999000+00:00,6.5645244,3.3732709
2016-05-17 16:04:23+00:00,6.5686845,3.3695905
2016-05-17 16:10:29.892000+00:00,6.5742736,3.3728467
2016-05-17 16:17:46.089000+00:00,6.5742241,3.3727741
2016-05-17 23:09:39.368000+00:00,6.5741659,3.3730402
2016-05-18 03:18:57.088000+00:00,6.5741034,3.3730232
2016-05-18 06:58:10.366000+00:00,6.5704323,3.3717706
2016-05-18 17:17:15.790000+00:00,6.5633071,3.3735128
2016-05-18 17:20:29+00:00,6.5629695,3.373635
2016-05-18 17:23:10.999000+00:00,6.563378,3.3735839
2016-05-18 17:24:07.946000+00:00,6.5632008,3.3751549
2016-05-18 17:24:26.999000+00:00,6.5632492,3.3750674
2016-05-18 20:18:17.858000+00:00,6.5631315,3.3729648
2016-05-18 20:18:55.181000+00:00,6.5634344,3.3735641
2016-05-18 20:22:11+00:00,6.5634493,3.3712416
2016-05-18 20:24:59.458000+00:00,6.5641704,3.3691212
2016-05-18 20:36:26.136000+00:00,6.5727967,3.3712556
2016-05-18 20:47:14.659000+00:00,6.5740787,3.3730458
2016-05-18 22:25:15.156000+00:00,6.5741131,3.3730234
2016-05-18 23:09:52.733000+00:00,6.5740803,3.3730167
2016-05-19 00:58:43.109000+00:00,6.5740819,3.3730169
2016-05-19 03:09:09.877000+00:00,6.5741235,3.373023
2016-05-19 04:11:32.725000+00:00,6.5734084,3.3717756
2016-05-19 04:15:01.706000+00:00,6.5659631,3.3687178
2016-05-19 04:18:18.722000+00:00,6.5569883,3.36472
2016-05-19 04:21:16.724000+00:00,6.5491589,3.3888964
2016-05-19 04:27:30.002000+00:00,6.4974566,3.4004927
2016-05-19 04:38:49.734000+00:00,6.4609679,3.4312948
2016-05-19 05:17:44.693000+00:00,6.443631,3.4267439
2016-05-19 05:27:18.956000+00:00,6.4396048,3.430611
2016-05-19 05:30:40.856000+00:00,6.4358744,3.4470267
2016-05-19 05:33:41.774000+00:00,6.4307104,3.4677524
2016-05-19 05:37:00.283000+00:00,6.4353153,3.4811205
2016-05-19 05:37:03.772000+00:00,6.4360643,3.4813941
2016-05-19 05:41:39+00:00,6.4354911,3.4811463
2016-05-19 05:48:08.884000+00:00,6.4354463,3.4811481
2016-05-19 05:55:01.513000+00:00,6.4361681,3.4813621
2016-05-19 06:30:52.017000+00:00,6.4355744,3.4815549
2016-05-19 09:53:45.036000+00:00,6.5742335,3.3728266
2016-05-19 09:54:15.042000+00:00,6.5741035,3.3730729
2016-05-19 10:09:56.999000+00:00,6.5741922,3.372905
2016-05-19 18:14:44.026000+00:00,6.5722346,3.3703408
2016-05-19 18:18:25.209000+00:00,6.5681758,3.3699032
2016-05-19 18:34:10.203000+00:00,6.5632677,3.3755448
2016-05-19 19:12:28.905000+00:00,6.5629548,3.3755414
2016-05-19 20:17:26.773000+00:00,6.5627969,3.3745365
2016-05-19 20:32:13.981000+00:00,6.5629097,3.3739195
2016-05-19 20:50:30.836000+00:00,6.5749338,3.3693302
2016-05-19 20:59:48.521000+00:00,6.5723513,3.3681939
2016-05-19 21:03:15.228000+00:00,6.5737402,3.3722152
2016-05-19 21:05:50.685000+00:00,6.5741356,3.3731357
2016-05-19 21:53:01.060000+00:00,6.5739924,3.3728152
2016-05-19 22:25:38.108000+00:00,6.5741234,3.3730207
2016-05-19 22:29:47.886000+00:00,6.5741663,3.3730283
2016-05-20 00:31:04.537000+00:00,6.5740864,3.3730382
2016-05-20 00:33:19.043000+00:00,6.5740864,3.3730383
2016-05-20 02:37:51.722000+00:00,6.5766612,3.3734526
2016-05-20 03:01:35.090000+00:00,6.5740228,3.3731136
2016-05-20 05:06:43.065000+00:00,6.5675298,3.3752511
2016-05-20 07:38:49.202000+00:00,6.562266,3.3666582
2016-05-20 07:41:04.716000+00:00,6.5482484,3.3669177
2016-05-20 07:46:12.811000+00:00,6.5227817,3.3674096
2016-05-20 07:52:33.154000+00:00,6.4979385,3.3615537
2016-05-20 07:58:00.751000+00:00,6.4784549,3.3714832
2016-05-20 08:03:05.006000+00:00,6.455744,3.3805951
2016-05-20 08:07:23.090000+00:00,6.4460112,3.3952019
2016-05-20 08:09:51.703000+00:00,6.445072,3.4015248
2016-05-20 08:17:20.308000+00:00,6.442145,3.4149282
2016-05-20 08:23:18.822000+00:00,6.4441255,3.4272484
2016-05-20 09:34:44.874000+00:00,6.4401703,3.4230499
2016-05-20 13:08:10.661000+00:00,6.4528727,3.430612
2016-05-20 13:19:27.884000+00:00,6.462935,3.4189492
2016-05-20 13:21:24.186000+00:00,6.4590036,3.4003763
2016-05-20 13:25:12.523000+00:00,6.4929781,3.3989191
2016-05-20 13:35:21.072000+00:00,6.5196025,3.4052364
2016-05-20 13:52:29.795000+00:00,6.5857588,3.3892941
2016-05-20 14:01:15.349000+00:00,6.5755764,3.3695023
2016-05-20 14:23:48.181000+00:00,6.5739691,3.3724679
2016-05-20 14:33:26+00:00,6.574119,3.3727727
2016-05-20 15:01:50.403000+00:00,6.5766073,3.3734597
2016-05-20 17:31:24.999000+00:00,6.5743728,3.3729296
2016-05-20 17:31:43+00:00,6.5742706,3.3728303
2016-05-20 17:49:21.409000+00:00,6.5631231,3.3738363
2016-05-20 17:49:23.719000+00:00,6.5631106,3.3738276
2016-05-20 17:54:43.191000+00:00,6.5631297,3.3737153
2016-05-20 17:59:30+00:00,6.5631417,3.3737771
2016-05-20 18:21:12.673000+00:00,6.5630708,3.3740275
2016-05-20 18:21:51.483000+00:00,6.5630028,3.3752915
2016-05-20 18:22:10.132000+00:00,6.5632275,3.3753303
2016-05-20 19:23:00.080000+00:00,6.5628774,3.3748966
2016-05-20 21:16:50.018000+00:00,6.5727076,3.3709176
2016-05-20 22:06:37.197000+00:00,6.5627353,3.3753656
2016-05-20 22:14:43.018000+00:00,6.5584967,3.377183
2016-05-20 22:19:58.927000+00:00,6.5578687,3.3771414
2016-05-20 23:07:30.874000+00:00,6.5658682,3.3745394
